Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg,P(h),P(d),P(A),exp_home_corners,exp_away_corners,exp_home_yellows,exp_away_yellows
2023-02-01,Gaziantep,Hatayspor,4,1,4.0,2.0,4.0,2.0,12.0,12.0,1.4361702127659577,1.24468085106383,0.9787234042553192,1.9574468085106385,0.8995367192862045,0.7816368575543766,0.994038177541979,1.2260352322123085,1.7607952803049107,0.9728884290836388,0.08167651983076571,0.046520749753770414,0.09771852937703689,0.1280106178553907,1,0,0,0,3,0,3,42.5531914893617,19.148936170212767,1.2393617021276595,0.5422691528069699,0.2674739275580366,0.1902407211042704,5.800714348879662,4.4016100985200275,2.3430446877639657,2.601439561055075
2023-02-01,Kasimpasa,Giresunspor,5,1,4.0,6.0,2.0,2.0,13.0,12.0,1.6595744680851063,1.627659574468085,0.945945945945946,1.5405405405405406,1.039464653397392,0.7554598300099585,1.2998960783241262,0.9649084568439408,1.6013374390176036,1.2296314254417409,0.07636875858936468,0.05508073599788583,0.07699492641611083,0.13350007060639515,1,0,0,0,3,0,4,40.42553191489361,24.324324324324326,1.50531914893617,0.4428167771882373,0.28118347334745053,0.2759918399132461,6.218002371486364,3.622619195817254,2.363869507434172,1.7506287012249535
2023-02-01,Galatasaray,Umraniyespor,3,2,13.0,1.0,0.0,3.0,30.0,5.0,2.276595744680851,0.9042553191489362,1.3888888888888888,1.9444444444444444,1.425932280942576,1.10920689326859,0.7221644879578479,1.2178912783751492,2.7726461018327866,1.0030062332747889,0.03248403635262871,0.013429138629306819,0.05399305879608268,0.07330792684034772,1,0,0,0,3,0,1,74.46808510638297,22.22222222222222,2.1117021276595747,0.7326174506380938,0.16647231396778503,0.10029707810418192,9.30643791445258,3.8211034605591596,2.333519950105232,2.5597496678508738
2023-02-01,Trabzonspor,Antalyaspor,2,0,3.0,4.0,1.0,0.0,18.0,6.0,1.925531914893617,1.074468085106383,0.9361702127659576,1.648936170212766,1.2060455273392816,0.7476526463563602,0.8581013327499135,1.0328014184397163,1.9886920929530707,0.8033289072552381,0.07598622918482606,0.034552796096417766,0.10721224863674304,0.11261583690280613,1,0,0,0,3,0,2,60.63829787234043,19.148936170212767,1.648936170212766,0.6365465835480508,0.23539551234148381,0.12801350810734016,5.222415888661831,4.078074220436444,1.8256146248097935,2.3827353551881445
2023-02-02,Kayserispor,Buyuksehyr,1,0,5.0,10.0,2.0,3.0,20.0,25.0,1.4148936170212767,1.25531914893617,1.2659574468085106,1.3297872340425532,0.8862102493708534,1.0110302831409872,1.002534230341483,0.8329043697094486,1.1784710762910284,1.2691656745812392,0.10590364218579257,0.09037410778765442,0.08252922810938532,0.14877842315380416,1,0,0,0,3,0,1,40.42553191489361,37.234042553191486,1.2393617021276595,0.322247451880304,0.31189449988183643,0.36585660992441554,4.568618821474385,4.901332952657245,2.087346558467589,2.3074322536954934
2023-02-02,Konyaspor,Istanbulspor,0,1,5.0,4.0,2.0,1.0,15.0,14.0,1.3829787234042554,1.0,0.972972972972973,1.972972972972973,0.8662205444978266,0.7770443965816717,0.7986289631533848,1.235759953501889,1.7090297229281446,0.7770443965816717,0.0998166320093458,0.04809761479282999,0.125672439508743,0.1271174047207047,0,0,1,0,0,3,-1,42.5531914893617,21.62162162162162,1.324468085106383,0.5796229783880914,0.2695212393074892,0.150843248947786,6.365348399246703,4.068328857747506,2.0033818660781035,2.7565622501129923
2023-02-02,Ad. Demirspor,Fenerbahce,1,1,8.0,3.0,2.0,3.0,22.0,8.0,1.7297297297297298,1.4594594594594594,2.1595744680851063,0.925531914893617,1.083405986631793,1.724698718299331,1.1655665948725076,0.5797014413177762,1.0027268174145318,2.517127859139564,0.04081167452147231,0.06330845351871245,0.018476523408791787,0.08592752120973622,0,1,0,1,1,1,0,41.891891891891895,68.08510638297872,1.5135135135135136,0.11906012359106459,0.18942137225805,0.6912259252727979,3.6020820536531915,6.176500430348468,2.6071651541093597,2.54158957825771
2023-02-04,Sivasspor,Besiktas,1,0,3.0,5.0,2.0,2.0,9.0,9.0,1.3085106382978724,1.053191489361702,1.5851063829787233,1.25531914893617,0.8195778997940975,1.2659118671261098,0.8411092271509052,0.7862617250057194,1.02883183165642,1.3332476047392006,0.1136109876246243,0.10623713614959908,0.07755383806173508,0.1486329098071265,1,0,0,0,3,0,1,35.1063829787234,41.48936170212766,1.2925531914893618,0.2689999095700518,0.31393230721344173,0.41706617416618197,4.2105104112406675,5.184491631594141,2.186643408921007,2.3047850333725135
2023-02-04,Antalyaspor,Gaziantep,1,0,5.0,7.0,3.0,5.0,10.0,12.0,1.425531914893617,1.202127659574468,1.0425531914893618,1.797872340425532,0.8928734843285289,0.8326131743514013,0.9600539663439626,1.1260867078471746,1.605272540973632,1.0009073266139186,0.09160633764704819,0.05609262296956442,0.1007044412214498,0.13639264458674438,1,0,0,0,3,0,1,44.680851063829785,18.08510638297873,1.180851063829787,0.49673618117265483,0.28505595646459314,0.21820040366001492,4.85107430234549,4.137642634689092,1.9936050942939845,2.640261274692774
2023-02-04,Ankaragucu,Karagumruk,0,2,10.0,2.0,0.0,1.0,14.0,17.0,1.2456140350877194,1.2456140350877194,1.1842105263157894,1.7236842105263157,0.7801829843425769,0.9457448247869028,0.9947834453314092,1.0796194114318052,1.3447890914325995,1.1780330273661423,0.09929866665622367,0.07545115292239753,0.08883046891215261,0.1461711821869923,0,0,1,0,0,3,-2,35.08771929824561,23.684210526315788,1.1842105263157894,0.3867316481289008,0.3056066439371392,0.3076596392354257,4.605910102787891,4.251423404771108,1.8394070621830405,2.340882710021058
2023-02-05,Istanbulspor,Alanyaspor,2,1,1.0,11.0,1.0,0.0,7.0,14.0,1.027027027027027,1.891891891891892,1.1382978723404256,1.5638297872340423,0.6432723045626271,0.909077649546938,1.510919660019917,0.9794955387783116,1.0059683911777253,1.7198766342779908,0.08248710068556897,0.09563989908835982,0.04888545006126852,0.13030468132662568,1,0,0,0,3,0,1,21.62162162162162,28.72340425531916,1.0,0.2034256575072679,0.27231605207896825,0.5242449615161345,4.030629261381747,5.767364527239116,2.411934733621108,1.9570572857378372
2023-02-05,Hatayspor,Kasimpasa,1,0,5.0,8.0,2.0,3.0,13.0,14.0,1.4574468085106382,1.4680851063829787,1.351063829787234,1.5957446808510638,0.9128631892015556,1.0789987055370198,1.172455286331565,0.9994852436513384,1.4566965785131207,1.584061929405412,0.06434290023421847,0.059171694266996526,0.05308380624467423,0.12683948096168116,1,0,0,0,3,0,1,37.234042553191486,29.78723404255319,1.2180851063829787,0.33532053041827764,0.2737063649129481,0.3909633715474655,4.3407961218176485,4.811087870934495,2.3794296443535257,2.1009585567479725
2023-02-05,Galatasaray,Trabzonspor,2,1,6.0,5.0,1.0,3.0,23.0,11.0,2.276595744680851,0.9042553191489362,1.372340425531915,1.2872340425531914,1.425932280942576,1.095990811136028,0.7221644879578479,0.8062514298787462,1.8355085744048047,0.9910555207081106,0.07537384845885578,0.042528425483806524,0.09253352791975272,0.12387710684382808,1,0,0,0,3,0,1,74.46808510638297,38.297872340425535,2.1117021276595747,0.5555990991194573,0.25935212514053607,0.1850258395275846,7.361385291599789,3.728067898041197,2.2295879905035147,2.4700965997739712
2023-02-25,Umraniyespor,Gaziantep,3,0,,,,,,,1.2222222222222223,1.6111111111111112,1.0425531914893618,1.797872340425532,0.7655316606929511,0.8326131743514013,1.2866799961915645,1.1260867078471746,1.3763281984798803,1.3414323364550356,0.08430654591861109,0.0702805392745486,0.0725844493691237,0.1401781151030336,1,0,0,0,3,0,3,16.666666666666664,18.08510638297873,1.3055555555555556,0.3611542534585085,0.29372325043817993,0.34511901354829133,5.258727605063597,5.092951301815838,2.3784781678795257,2.372408681608
2023-02-25,Fenerbahce,Konyaspor,4,0,3.0,1.0,1.0,4.0,14.0,6.0,2.3191489361702127,1.1063829787234043,1.2659574468085106,1.5212765957446808,1.4525852207732783,1.0110302831409872,0.8835894911484258,0.9528425989476093,2.2097838996870087,1.1185866962410924,0.04914431259930732,0.02681014334078406,0.06593117155177786,0.10191176229412253,1,0,0,0,3,0,4,68.08510638297872,27.659574468085108,2.23936170212766,0.6075295777072276,0.22342938243611374,0.16893618289738546,6.714599021490409,2.6261932501782184,2.3185280726838333,2.9952841008192936
2023-02-25,Giresunspor,Kayserispor,1,2,9.0,4.0,3.0,7.0,29.0,11.0,1.2972972972972974,1.351351351351351,1.0638297872340423,1.8085106382978724,0.8125544899738448,0.8496052799504094,1.079228328585655,1.1327499428048502,1.4695134393144005,1.1481152431762287,0.09144407829926501,0.06531614896419446,0.08877040935768689,0.1415908513559465,0,0,1,0,0,3,-1,35.13513513513514,21.27659574468085,1.1216216216216215,0.42684398672185253,0.2958016931599302,0.27735050259407434,6.187399734951524,4.205620565168679,1.6618489907799654,2.1142005354100752
2023-02-26,Umraniyespor,Ad. Demirspor,1,1,7.0,7.0,0.0,0.0,17.0,22.0,1.2222222222222223,1.6111111111111112,1.2972972972972974,1.8513513513513515,0.7655316606929511,1.036059195442229,1.2866799961915645,1.159582970066841,1.417268074526139,1.6692064815458132,0.06186636192697698,0.06001668500261821,0.04851250917416633,0.12422844206512018,0,1,0,1,1,1,0,16.666666666666664,22.97297297297297,1.3055555555555556,0.31067132311891354,0.2695115645592072,0.41980435815137007,5.993750357248903,5.560254923460868,2.6257575851889903,1.6866017462502956
2023-02-26,Besiktas,Antalyaspor,0,0,8.0,1.0,1.0,3.0,20.0,3.0,1.9680851063829787,0.9893617021276596,0.9361702127659576,1.648936170212766,1.232698467169984,0.7476526463563602,0.7901329103538808,1.0328014184397163,2.03264108948242,0.7396988947993777,0.07661476432463207,0.03214346553615043,0.11297245544147493,0.10809399139292555,0,1,0,1,1,1,0,61.70212765957447,19.148936170212767,1.7765957446808511,0.6618862899497485,0.22653194767093232,0.11152865730869732,5.285607549332679,3.951948213618822,2.4985834082709455,2.4665672913117542
2023-03-03,Alanyaspor,Buyuksehyr,1,0,2.0,10.0,1.0,2.0,9.0,12.0,1.7872340425531914,1.3404255319148937,1.2659574468085106,1.3297872340425532,1.119423472889499,1.0110302831409872,1.070502652737516,0.8329043697094486,1.4885950437360358,1.3552108050613234,0.07581641137986893,0.06126564078712076,0.06902910090923285,0.13503056253171283,1,0,0,0,3,0,1,46.80851063829788,37.234042553191486,1.4627659574468086,0.38743698675022104,0.28515599466123026,0.32740149205266805,4.88823920512457,3.964007340687406,2.0549745584913546,2.2933882351093984
2023-03-04,Trabzonspor,Umraniyespor,1,2,7.0,3.0,2.0,4.0,25.0,12.0,1.925531914893617,1.074468085106383,1.3888888888888888,1.9444444444444444,1.2060455273392816,1.10920689326859,0.8581013327499135,1.2178912783751492,2.345088525381936,1.191807406597102,0.04130471646457946,0.022484608131818157,0.05604915555310793,0.09354245759976795,0,0,1,0,0,3,-1,60.63829787234043,22.22222222222222,1.648936170212766,0.618250902357809,0.2127881044369157,0.16879254449750297,7.2510247036667765,4.155285916183977,1.8985209832749446,2.2913260704622567
2023-03-04,Kayserispor,Fenerbahce,1,2,10.0,7.0,0.0,1.0,15.0,17.0,1.4148936170212767,1.25531914893617,2.1595744680851063,0.925531914893617,0.8862102493708534,1.724698718299331,1.002534230341483,0.5797014413177762,0.8202158690985557,2.16504732722682,0.06398491511187791,0.09593291019227479,0.0279836822820178,0.10318345578417881,0,0,1,0,0,3,-1,40.42553191489361,68.08510638297872,1.2393617021276595,0.11570935373347702,0.21579887151761612,0.6684030769725541,3.974902397028609,5.912508518071229,2.8870826196348545,2.4096163554363783
2023-03-04,Karagumruk,Sivasspor,4,3,4.0,5.0,3.0,1.0,16.0,20.0,1.9078947368421053,1.1578947368421053,1.2765957446808511,1.7234042553191489,1.1949985851726088,1.0195263359404914,0.924728273124972,1.0794440631434454,2.0594656467868364,1.180504178457411,0.0534478429450668,0.031951770836550895,0.06637636431628438,0.10950120651582099,1,0,0,0,3,0,1,48.68421052631579,32.97872340425532,1.5460526315789471,0.5618714767724579,0.23907971549345128,0.1989892062589667,4.373769109051307,4.523578037708205,2.615997160332485,1.7120464374653177
2023-03-05,Ad. Demirspor,Hatayspor,3,0,,,,,,,1.7297297297297298,1.4594594594594594,0.9787234042553192,1.9574468085106385,1.083405986631793,0.7816368575543766,1.1655665948725076,1.2260352322123085,2.1207095908537226,1.140767305619901,0.052241775445677104,0.02981756924966619,0.06738046623265218,0.10664357308193412,1,0,0,0,3,0,3,41.891891891891895,19.148936170212767,1.5135135135135136,0.5840054697237115,0.23256332329486673,0.1833558270049504,5.5007164366132475,4.358659180306523,2.036631665478001,2.691946190448217
2023-03-05,Gaziantep,Galatasaray,0,3,,,,,,,1.4361702127659577,1.24468085106383,1.946808510638298,0.9361702127659576,0.8995367192862045,1.554777662309249,0.994038177541979,0.5863646762754519,0.8421194818849576,1.935201983938108,0.07741093393445367,0.10517301896410462,0.037177928622369835,0.11657957519307147,0,0,1,0,0,3,-3,42.5531914893617,64.8936170212766,1.2393617021276595,0.14121492985947764,0.24358424089443872,0.6151653618104798,4.419416270437461,6.711549486150217,2.880416893327223,2.22088477019421
2023-03-05,Konyaspor,Giresunspor,0,0,2.0,1.0,3.0,4.0,18.0,6.0,1.3829787234042554,1.0,0.945945945945946,1.5405405405405406,0.8662205444978266,0.7554598300099585,0.7986289631533848,0.9649084568439408,1.334447865848003,0.7554598300099585,0.14240403361128712,0.07474380752538506,0.1463637898666958,0.1434086833116376,0,1,0,1,1,1,0,42.5531914893617,24.324324324324326,1.324468085106383,0.48602757670496693,0.3209932105468398,0.19297772789566014,5.440752075050567,3.4431200464749576,2.4871044106653377,2.256834590735783
2023-03-05,Besiktas,Ankaragucu,2,1,2.0,6.0,3.0,1.0,20.0,10.0,1.9680851063829787,0.9893617021276596,1.1228070175438596,1.736842105263158,1.232698467169984,0.8967062042423969,0.7901329103538808,1.0878607809847198,2.1410026008741827,0.8871667765376906,0.06219518950912769,0.029151545980666098,0.089842424400762,0.1057311738642527,1,0,0,0,3,0,1,61.70212765957447,17.543859649122805,1.7765957446808511,0.6474465574347731,0.22198023514363174,0.1304921417782938,5.4327995783181855,3.76503174405577,2.0777865957377655,2.5801928031786
2023-03-06,Kasimpasa,Antalyaspor,3,1,3.0,7.0,2.0,1.0,10.0,15.0,1.6595744680851063,1.627659574468085,0.9361702127659576,1.648936170212766,1.039464653397392,0.7476526463563602,1.2998960783241262,1.0328014184397163,1.7140108646446357,1.216923988218331,0.07003803129929836,0.04822852993560335,0.07474669466401346,0.12796347621676812,1,0,0,0,3,0,2,40.42553191489361,19.148936170212767,1.50531914893617,0.47368332091949056,0.2713807945545974,0.25492239696549224,5.123879739819155,4.666662252252014,2.3778067026843606,1.7347985480755785
2023-03-10,Giresunspor,Karagumruk,2,2,2.0,2.0,2.0,2.0,5.0,12.0,1.2972972972972974,1.351351351351351,1.1842105263157894,1.7236842105263157,0.8125544899738448,0.9457448247869028,1.079228328585655,1.0796194114318052,1.4005873445601795,1.278033547009328,0.08709236351257187,0.06931235213371513,0.07772662324156512,0.14133184212215807,0,1,0,1,1,1,0,35.13513513513514,23.684210526315788,1.1216216216216215,0.38048270924294736,0.29567466456501357,0.3238393609881127,5.605575914897949,4.7062896800697125,1.941596343415432,2.5228420803378215
2023-03-11,Antalyaspor,Kayserispor,4,0,7.0,2.0,1.0,0.0,20.0,5.0,1.425531914893617,1.202127659574468,1.0638297872340423,1.8085106382978724,0.8928734843285289,0.8496052799504094,0.9600539663439626,1.1327499428048502,1.6147711950622332,1.0213340067488963,0.089362213244179,0.0554456481677961,0.09795933953946918,0.13587222388715212,1,0,0,0,3,0,4,44.680851063829785,21.27659574468085,1.180851063829787,0.4942241081390006,0.2838585345405582,0.2219094956186158,5.046034735300272,3.946623404263863,1.591312106621223,2.0914671963196443
2023-03-11,Galatasaray,Kasimpasa,1,0,7.0,1.0,3.0,2.0,16.0,7.0,2.276595744680851,0.9042553191489362,1.351063829787234,1.5957446808510638,1.425932280942576,1.0789987055370198,0.7221644879578479,0.9994852436513384,2.27542385256794,0.9756903188366668,0.051629097417233635,0.024891425125290047,0.07523144462071393,0.09888517758350744,1,0,0,0,3,0,1,74.46808510638297,29.78723404255319,2.1117021276595747,0.6531216325337613,0.21180024486654458,0.13494589085255723,6.804707292287908,3.6693549790430464,1.9351141049653144,2.846459980110156
2023-03-12,Hatayspor,Konyaspor,0,3,,,,,,,1.4574468085106382,1.4680851063829787,1.2659574468085106,1.5212765957446808,0.9128631892015556,1.0110302831409872,1.172455286331565,0.9528425989476093,1.388717404849175,1.4842785007814494,0.07400741800782662,0.06642714674700066,0.06102514334419306,0.13399878097325424,0,0,1,0,0,3,-3,37.234042553191486,27.659574468085108,1.2180851063829787,0.33671679637536517,0.28372875993681357,0.37954860868379475,4.561188373425953,4.604166496216251,2.7803118126956954,1.9686319531886525
2023-03-12,Buyuksehyr,Besiktas,0,2,10.0,5.0,0.0,2.0,13.0,12.0,1.6063829787234043,1.0851063829787233,1.5851063829787233,1.25531914893617,1.006148478609014,1.2659118671261098,0.8665973855494175,0.7862617250057194,1.2630374518708898,1.3736490473070553,0.09023120728197663,0.07971759578502914,0.07179801379331255,0.14285368938094614,0,0,1,0,0,3,-2,51.06382978723404,41.48936170212766,1.4361702127659577,0.3249764495121087,0.2985596465989084,0.3764610915983418,4.283459906110974,4.351269762230797,2.2590033478152525,1.68801781878591
2023-03-12,Ankaragucu,Alanyaspor,2,0,4.0,2.0,2.0,2.0,18.0,10.0,1.2456140350877194,1.2456140350877194,1.1382978723404256,1.5638297872340423,0.7801829843425769,0.909077649546938,0.9947834453314092,0.9794955387783116,1.2200733904080725,1.1323598792602212,0.11485311714211036,0.08801402656208564,0.09635886067939424,0.15115394314218572,1,0,0,0,3,0,2,35.08771929824561,28.72340425531916,1.1842105263157894,0.36194552170639954,0.31900971592485683,0.31904375163675536,4.518126073406657,4.276820199303792,2.0922807327797566,2.042893131603532
2023-03-12,Trabzonspor,Ad. Demirspor,4,1,7.0,6.0,1.0,1.0,15.0,21.0,1.925531914893617,1.074468085106383,1.2972972972972974,1.8513513513513515,1.2060455273392816,1.036059195442229,0.8581013327499135,1.159582970066841,2.232814016830832,1.1132125397836716,0.048356948961888045,0.02607892798843684,0.06551581197901533,0.10068565743076525,1,0,0,0,3,0,3,60.63829787234043,22.97297297297297,1.648936170212766,0.6134082414486273,0.22105644475468822,0.16542140480705803,6.680318000842727,4.335158566802351,1.876319768970026,2.0454531816226993
2023-03-13,Istanbulspor,Sivasspor,3,0,3.0,3.0,3.0,4.0,8.0,7.0,1.027027027027027,1.891891891891892,1.2765957446808511,1.7234042553191489,0.6432723045626271,1.0195263359404914,1.510919660019917,1.0794440631434454,1.1086182270121872,1.928833608536065,0.06333917198401288,0.0771187142003213,0.037783697568118314,0.11793047518343788,1,0,0,0,3,0,3,21.62162162162162,32.97872340425532,1.0,0.19970264215997433,0.25101433040581855,0.5492482532014558,4.212267060714401,4.972810744389072,2.6044365668209144,1.8994967773337832
2023-03-17,Konyaspor,Galatasaray,2,1,4.0,6.0,6.0,4.0,15.0,17.0,1.3829787234042554,1.0,1.946808510638298,0.9361702127659576,0.8662205444978266,1.554777662309249,0.7986289631533848,0.5863646762754519,0.810929871444774,1.5547776623092493,0.11163819685526559,0.1282116152287109,0.05837706348276361,0.13612431379654857,1,0,0,0,3,0,1,42.5531914893617,64.8936170212766,1.324468085106383,0.177537924302526,0.29073310290562326,0.5317233726252517,4.308429883457517,6.068452687013894,2.8961933498737804,2.1525786449680973
2023-03-18,Besiktas,Istanbulspor,3,1,8.0,2.0,0.0,2.0,12.0,10.0,1.9680851063829787,0.9893617021276596,0.972972972972973,1.972972972972973,1.232698467169984,0.7770443965816717,0.7901329103538808,1.235759953501889,2.43208075955159,0.7687779668308029,0.0521495505174289,0.01988785077376989,0.0876295419271744,0.0875712357212471,1,0,0,0,3,0,2,61.70212765957447,21.62162162162162,1.7765957446808511,0.728947425566503,0.183642175769344,0.08718670350482799,7.504298698108573,3.624861731073607,2.0008315366363667,3.0402271789391255
2023-03-18,Kasimpasa,Umraniyespor,1,1,9.0,5.0,1.0,1.0,20.0,7.0,1.6595744680851063,1.627659574468085,1.3888888888888888,1.9444444444444444,1.039464653397392,1.10920689326859,1.2998960783241262,1.2178912783751492,2.021181270494929,1.80541121989462,0.03370724230302445,0.027405043276528845,0.032105317110999426,0.09141368989953116,0,1,0,1,1,1,0,40.42553191489361,22.22222222222222,1.50531914893617,0.42494746753344925,0.23483023971560843,0.3401517157594808,7.1142129168051405,4.755017904086819,2.472764984388971,1.6682461741084846
2023-03-18,Ad. Demirspor,Antalyaspor,2,0,4.0,2.0,1.0,2.0,17.0,10.0,1.7297297297297298,1.4594594594594594,0.9361702127659576,1.648936170212766,1.083405986631793,0.7476526463563602,1.1655665948725076,1.0328014184397163,1.786467318382212,1.091168727114688,0.07272030509495665,0.044944781846051836,0.08406757864893605,0.12613725368577725,1,0,0,0,3,0,2,41.891891891891895,19.148936170212767,1.5135135135135136,0.5200709805701833,0.26541489165823573,0.21449568420928422,4.361045720862104,4.8576030125731355,2.1627523050087216,2.387670357751277
2023-03-19,Sivasspor,Ankaragucu,2,0,3.0,5.0,0.0,0.0,24.0,7.0,1.3085106382978724,1.053191489361702,1.1228070175438596,1.736842105263158,0.8195778997940975,0.8967062042423969,0.8411092271509052,1.0878607809847198,1.4234774049055376,0.9444033427659286,0.11256947412698302,0.06958037527507338,0.11445957618563578,0.144826618745138,1,0,0,0,3,0,2,35.1063829787234,17.543859649122805,1.2925531914893618,0.4623724027809882,0.30660425274463154,0.23102067845385915,4.68927114160165,4.205620565168679,1.686839201167634,2.4706350172096094
2023-03-19,Gaziantep,Trabzonspor,0,3,,,,,,,1.4361702127659577,1.24468085106383,1.372340425531915,1.2872340425531914,0.8995367192862045,1.095990811136028,0.994038177541979,0.8062514298787462,1.1579142875918162,1.3641587755629287,0.09931734706881779,0.09050801017462444,0.07394802528135723,0.14585346801804516,0,0,1,0,0,3,-3,42.5531914893617,38.297872340425535,1.2393617021276595,0.29864038840082724,0.30497028387664793,0.3963871173458415,5.050761451928525,4.876648800945845,2.47226065338207,2.1411607015205716
2023-03-19,Karagumruk,Buyuksehyr,2,2,2.0,7.0,2.0,1.0,12.0,14.0,1.9078947368421053,1.1578947368421053,1.2659574468085106,1.3297872340425532,1.1949985851726088,1.0110302831409872,0.924728273124972,0.8329043697094486,1.589093863261448,1.1706666436369326,0.08097240208003266,0.05644583509424413,0.08293517700912932,0.13543530038472015,0,1,0,1,1,1,0,48.68421052631579,37.234042553191486,1.5460526315789471,0.45284613136833385,0.2839203261647478,0.26322634490910474,3.829651518155086,5.289173933838703,2.138051333167207,1.805044446721574
2023-03-19,Kayserispor,Hatayspor,3,0,,,,,,,1.4148936170212767,1.25531914893617,0.9787234042553192,1.9574468085106385,0.8862102493708534,0.7816368575543766,1.002534230341483,1.2260352322123085,1.7347094243003935,0.9812037148023024,0.08303224904459738,0.04801353211318142,0.09785381030884234,0.12947254128036348,1,0,0,0,3,0,3,40.42553191489361,19.148936170212767,1.2393617021276595,0.5339058591650259,0.27050567635263756,0.19557416484066015,6.0700479954624065,4.17236424113351,2.2552939827121077,2.552165630496993
2023-03-19,Alanyaspor,Fenerbahce,1,3,1.0,7.0,2.0,2.0,4.0,14.0,1.7872340425531914,1.3404255319148937,2.1595744680851063,0.925531914893617,1.119423472889499,1.724698718299331,1.070502652737516,0.5797014413177762,1.036062150440281,2.3118301968693165,0.04779007842199201,0.06864849856678318,0.02379456371397271,0.09684303875522392,0,0,1,0,0,3,-2,46.80851063829788,68.08510638297872,1.4627659574468086,0.1427856255561633,0.21069373231637023,0.6463705558173727,4.252986404199144,4.7818067847859105,2.8423077651119817,2.394950400747174
2023-04-01,Galatasaray,Ad. Demirspor,2,0,8.0,4.0,4.0,4.0,19.0,9.0,2.276595744680851,0.9042553191489362,1.2972972972972974,1.8513513513513515,1.425932280942576,1.036059195442229,0.7221644879578479,1.159582970066841,2.639901655258553,0.9368620384318028,0.038341006337781466,0.01582539110644544,0.06345269698466423,0.07954126528774316,1,0,0,0,3,0,2,74.46808510638297,22.97297297297297,2.1117021276595747,0.7257578735718448,0.1744097310525032,0.09941010500610414,8.573955718590236,3.9865101309066517,2.3062318785203066,2.285073333629433
2023-04-01,Trabzonspor,Kayserispor,3,4,4.0,2.0,0.0,1.0,21.0,14.0,1.925531914893617,1.074468085106383,1.0638297872340423,1.8085106382978724,1.2060455273392816,0.8496052799504094,0.8581013327499135,1.1327499428048502,2.181146166464658,0.9128737582445888,0.058854803309063355,0.027835501334401443,0.08531285495777637,0.10377137068497015,0,0,1,0,0,3,-1,60.63829787234043,21.27659574468085,1.648936170212766,0.6493399039879261,0.21882174057213183,0.13174416949858675,6.0966529096713,3.787498907432373,1.3566494000880118,2.279138165832138
2023-04-01,Buyuksehyr,Ankaragucu,1,0,3.0,5.0,3.0,2.0,16.0,11.0,1.6063829787234043,1.0851063829787233,1.1228070175438596,1.736842105263158,1.006148478609014,0.8967062042423969,0.8665973855494175,1.0878607809847198,1.7475210417946034,0.9730216258800476,0.08263167611386744,0.04727012632916346,0.09826240578453936,0.12874372735170284,1,0,0,0,3,0,1,51.06382978723404,17.543859649122805,1.4361702127659577,0.5390259612377343,0.26897997065244394,0.19197886508046855,4.770515439247017,3.5297172600522844,1.7426597254574807,1.8094858619694083
2023-04-02,Umraniyespor,Konyaspor,2,2,4.0,7.0,2.0,1.0,7.0,11.0,1.2222222222222223,1.6111111111111112,1.2659574468085106,1.5212765957446808,0.7655316606929511,1.0110302831409872,1.2866799961915645,0.9528425989476093,1.164585398713745,1.6288821228382573,0.07862525746042158,0.08228494567886602,0.05386599165017762,0.13352768142989938,0,1,0,1,1,1,0,16.666666666666664,27.659574468085108,1.3055555555555556,0.25536720760980264,0.2803102521249162,0.46431377630119963,4.998451505387219,4.897780192511515,2.5744168727849326,1.9686319531886525
2023-04-02,Fenerbahce,Besiktas,2,4,8.0,2.0,3.0,6.0,21.0,8.0,2.3191489361702127,1.1063829787234043,1.5851063829787233,1.25531914893617,1.4525852207732783,1.2659118671261098,0.8835894911484258,0.7862617250057194,1.823458043098371,1.4005833423522918,0.05503839006450382,0.04049020817512779,0.05731804609292856,0.11687434471304071,0,0,1,0,0,3,-2,68.08510638297872,41.48936170212766,2.23936170212766,0.4601752887872246,0.2584759416321074,0.28132490315767145,5.809192097145441,3.2938644221618083,2.480285845196659,2.917113495945171
2023-04-02,Giresunspor,Alanyaspor,2,2,7.0,2.0,2.0,4.0,22.0,10.0,1.2972972972972974,1.351351351351351,1.1382978723404256,1.5638297872340423,0.8125544899738448,0.909077649546938,1.079228328585655,0.9794955387783116,1.2706969151718637,1.2284833101985648,0.10138865163618528,0.08168641661189871,0.0851543620867947,0.1474785623809242,0,1,0,1,1,1,0,35.13513513513514,28.72340425531916,1.1216216216216215,0.3558110991324478,0.3084974999247585,0.33568973255826406,5.498739257249272,4.73440371639032,2.208518551267521,2.201689446455067
2023-04-02,Gaziantep,Kasimpasa,0,3,,,,,,,1.4361702127659577,1.24468085106383,1.351063829787234,1.5957446808510638,0.8995367192862045,1.0789987055370198,0.994038177541979,0.9994852436513384,1.4354309350311774,1.3430090271045885,0.08010301819748764,0.06548070367150376,0.07122337268495327,0.13775200532277193,0,0,1,0,0,3,-3,42.5531914893617,29.78723404255319,1.2393617021276595,0.3762393205933497,0.2895619381956759,0.33419438286873765,4.668815979889511,4.799847011422966,2.1457356614259475,2.467404816645875
